Loss,Accuracy
Loss,Accuracy
0.003915796987712383,0.53125
0.1511397361755371,0.0625
0.009719230234622955,0.625
0.0016710326308384538,0.96875
0.020250091329216957,0.4375
0.0017650667577981949,0.96875
0.001014983979985118,0.75
0.0009102314943447709,0.96875
0.0009525837376713753,0.8125
0.0009130265680141747,0.90625
0.0072842976078391075,0.65625
0.006647066678851843,0.34375
0.08672144263982773,0.53125
0.009885791689157486,1.0
0.0020134809892624617,0.09375
0.001602875767275691,0.875
0.004081174731254578,0.78125
0.0018644160591065884,0.875
0.003659800160676241,0.34375
0.002066847635433078,0.71875
0.0013399752788245678,0.65625
0.005252460949122906,0.84375
0.021827461197972298,0.90625
0.006710464134812355,0.0625
0.007396084256470203,0.875
0.007131303194910288,0.125
0.004817401524633169,0.875
0.0036628542002290487,0.15625
0.002678261138498783,0.96875
0.0023801461793482304,0.25
0.00481928838416934,0.8125
0.0035336175933480263,0.28125
0.006510524079203606,1.0
0.007201300002634525,0.03125
0.0076884073205292225,0.9375
0.012771454639732838,0.09375
0.003723348956555128,0.9375
0.0013383229961618781,0.1875
0.0021747418213635683,0.9375
0.002081457991153002,0.25
0.0009965569479390979,0.9375
0.0007019652985036373,0.46875
0.0020780323538929224,0.6875
0.006419066339731216,0.59375
0.004790878854691982,0.96875
0.0084083192050457,0.125
0.013868452981114388,0.90625
0.0056829070672392845,0.03125
0.004948860500007868,0.875
0.004227630328387022,0.0625
0.0037069725804030895,0.9375
0.0036370884627103806,0.15625
0.00316345295868814,0.875
0.009938007220625877,0.1875
0.006973982322961092,0.90625
0.0022614719346165657,0.21875
0.004606056958436966,0.9375
0.00410056347027421,0.4375
0.00557561032474041,0.84375
0.005528165027499199,0.84375
0.0039144959300756454,0.1875
0.007096454501152039,0.90625
0.016113009303808212,0.0625
0.016543403267860413,0.90625
0.012665389105677605,0.03125
0.008054479956626892,0.9375
0.002395833609625697,0.71875
0.0008660427411086857,0.875
0.0007910829153843224,0.6875
0.0006926346104592085,0.90625
0.0009337959927506745,0.78125
0.001472011674195528,0.90625
0.001203417545184493,0.625
0.000968530192039907,0.8125
0.01620546355843544,0.6875
0.007703598588705063,0.90625
0.008934974670410156,0.0625
0.0035042143426835537,0.90625
0.0035737655125558376,0.15625
0.0035895840264856815,0.96875
0.005664617754518986,0.125
0.009115537628531456,0.90625
0.006317385006695986,0.28125
0.006084792781621218,0.90625
0.0022565422113984823,0.40625
0.0020476202480494976,0.90625
0.0035773776471614838,0.09375
0.002440105192363262,0.9375
0.0070079476572573185,0.15625
0.004791750106960535,0.90625
0.012502786703407764,0.0625
0.013034079223871231,0.875
0.019991697743535042,0.0625
0.01802782341837883,0.90625
0.004136835224926472,0.21875
0.0012058971915394068,0.875
0.006083339918404818,0.875
0.0018725370755419135,0.65625
0.0026911296881735325,0.96875
0.0014020740054547787,0.8125
0.001223511528223753,0.9375
0.0035338206216692924,0.46875
0.005858930759131908,0.96875
0.003470543073490262,0.09375
0.007680710405111313,0.90625
0.006049356888979673,0.21875
0.005295256152749062,0.65625
0.022556915879249573,0.8125
0.002122819423675537,0.90625
0.002794528380036354,0.09375
0.003861750476062298,0.875
0.010213548317551613,0.125
0.0053097158670425415,0.9375
0.002174303401261568,0.1875
0.0025317594408988953,0.90625
0.006404988933354616,0.03125
0.0054968879558146,0.90625
0.005515840835869312,0.15625
0.057761818170547485,0.875
0.006222488358616829,0.96875
0.007628046907484531,0.0625
0.01363440789282322,0.90625
0.002726385835558176,0.28125
0.0026048896834254265,0.96875
0.0033961166627705097,0.15625
0.0039026490412652493,0.90625
0.007976206950843334,0.125
0.0022205067798495293,0.90625
0.005135962273925543,0.25
0.006460284814238548,0.96875
0.008129040710628033,0.15625
0.006995314732193947,0.875
0.007696504704654217,0.125
0.004933718591928482,1.0
0.006328056566417217,0.15625
0.006939657032489777,0.90625
0.0032030297443270683,0.1875
0.0015194352017715573,0.9375
0.012432321906089783,0.6875
0.0032241581939160824,0.96875
0.011092977598309517,0.09375
0.00853137206286192,0.875
0.00592431053519249,0.15625
0.004510007798671722,0.96875
0.002937309443950653,0.25
0.0022049718536436558,0.9375
0.0007889955304563046,0.84375
0.0004994911141693592,0.9375
0.001998700900003314,0.8125
0.0012642007786780596,0.875
0.11823293566703796,0.65625
0.041152920573949814,0.96875
0.011727685108780861,0.0625
0.004634736105799675,0.875
0.008622459135949612,0.40625
0.003087869845330715,0.40625
0.0009063928155228496,0.71875
0.002321148058399558,0.78125
0.0009957252768799663,0.65625
0.0017320984043180943,0.84375
0.0023501021787524223,0.71875
0.0003060554154217243,0.90625
0.0028948618564754725,0.8125
0.0019371637608855963,0.84375
0.0018788326997309923,0.8125
0.001274252193979919,0.34375
0.0063204653561115265,0.90625
0.0066996412351727486,0.0625
0.013714699074625969,0.96875
0.013615218922495842,0.0
0.004704815335571766,0.9375
0.004322327673435211,0.125
0.006062639411538839,0.78125
0.000999974086880684,0.21875
0.0038074315525591373,0.9375
0.005270096473395824,0.09375
0.023319264873862267,0.875
0.002511802362278104,0.875
0.011605422012507915,0.0625
0.003178743878379464,0.9375
0.004355688579380512,0.125
0.004211930092424154,0.9375
0.006457583978772163,0.09375
0.008377778343856335,0.96875
0.01881237141788006,0.125
0.0074965073727071285,0.90625
0.00446522468701005,0.0625
0.0021729934960603714,0.9375
0.0024975226260721684,0.1875
0.016066856682300568,0.71875
0.0033444827422499657,0.9375
0.0028076577000319958,0.4375
0.005846354644745588,0.9375
0.0036924947053194046,0.15625
0.004817955661565065,0.96875
0.001945632160641253,0.15625
0.0016323879826813936,0.90625
0.0015628215624019504,0.375
0.0013321489095687866,0.96875
0.003920054063200951,0.15625
0.00386826298199594,0.9375
0.00834723562002182,0.15625
0.0070083532482385635,0.96875
0.01589515060186386,0.03125
0.015257314778864384,0.90625
0.01891886256635189,0.125
0.006932408083230257,0.90625
0.0012008489575237036,0.53125
0.0005067696329206228,0.9375
0.0026708224322646856,0.84375
0.013997139409184456,0.625
0.0024616701994091272,0.9375
0.002470684703439474,0.125
0.0023813017178326845,0.875
0.0009411397622898221,0.25
0.0006068783113732934,0.875
0.001302927965298295,0.71875
0.0011916706571355462,0.9375
0.0014941266272217035,0.25
0.0011078944662585855,1.0
0.0020164132583886385,0.09375
0.00393025204539299,0.9375
0.004653262905776501,0.09375
0.005564836785197258,0.84375
0.010339023545384407,0.03125
0.011889185756444931,0.9375
0.007229992654174566,0.09375
0.005229407921433449,0.875
0.0022159675136208534,0.125
0.023575149476528168,0.8125
0.000853136763907969,0.875
0.0017306231893599033,0.21875
0.7998631000518799,0.78125
0.0054147448390722275,0.0
0.008540979586541653,0.84375
0.012534776702523232,0.03125
0.0074141728691756725,0.84375
0.004237067885696888,0.03125
0.004441301338374615,0.90625
0.005201496183872223,0.6875
0.009403202682733536,0.8125
0.003988131880760193,0.28125
0.001362927258014679,0.9375
0.0011196346022188663,0.25
0.003447925206273794,0.75
0.0007396964356303215,0.71875
0.0052229491993784904,0.8125
0.00039820774691179395,0.9375
0.0009048849460668862,0.40625
0.0021478335838764906,0.90625
0.004948707763105631,0.0625
0.010171571746468544,0.9375
0.008792631328105927,0.0625
0.0013044021325185895,0.84375
0.0010789260268211365,0.4375
0.0006782045238651335,0.75
0.004743044264614582,0.53125
0.000636876153293997,0.9375
0.0009702562820166349,0.21875
0.0016041351482272148,1.0
0.0030833662021905184,0.1875
0.003428284777328372,0.90625
0.010829607024788857,0.09375
0.010741885751485825,0.90625
0.009791644290089607,0.0625
0.00945715606212616,0.9375
0.003396496642380953,0.1875
0.003732842393219471,0.875
0.0011544597800821066,0.25
0.001142588211223483,0.875
0.0007858655299060047,0.25
0.0018714690813794732,0.84375
0.0014775025192648172,0.75
0.0022353962995111942,0.90625
0.0020045479759573936,0.3125
0.004572184756398201,1.0
0.010638287290930748,0.0625
0.010519545525312424,0.9375
0.0029992233030498028,0.3125
0.004457924515008926,0.84375
0.006197125650942326,0.25
0.0028045831713825464,0.9375
0.0009331815526820719,0.75
0.002119148150086403,0.84375
0.0015538701554760337,0.96875
0.00235916581004858,0.28125
0.003995401784777641,0.96875
0.02559736557304859,0.03125
0.020799748599529266,0.9375
0.010010480880737305,0.0625
0.0006640907377004623,0.9375
0.0004253015504218638,0.8125
0.004039824940264225,0.84375
0.0009584423969499767,0.96875
0.00312637398019433,0.15625
0.0031529658008366823,0.90625
0.0024420807603746653,0.53125
0.005601703654974699,0.875
0.009126080200076103,0.125
0.0037071770057082176,0.8125
0.0010191256878897548,0.46875
0.0008813836029730737,0.90625
0.0028059391770511866,0.21875
0.0016585597768425941,0.90625
0.004476035945117474,0.09375
0.0034533669240772724,0.84375
0.0022381339222192764,0.125
0.008218416944146156,0.84375
0.013958457857370377,0.15625
0.013465377502143383,0.9375
0.023381028324365616,0.15625
0.011967228725552559,1.0
0.0043274532072246075,0.3125
0.0016656620427966118,0.5
0.0030192395206540823,0.875
0.001515775453299284,0.90625
0.0039686476811766624,0.53125
0.001890410203486681,0.71875
0.0006566556985490024,0.71875
0.0007506989641115069,0.8125
0.009438524954020977,0.84375
0.0030477242544293404,0.0625
0.0051782503724098206,0.84375
0.005086940247565508,0.15625
0.004572941921651363,0.875
0.0037547601386904716,0.09375
0.004928881302475929,0.96875
0.01063692569732666,0.0625
0.008913455531001091,0.96875
0.007135867606848478,0.15625
0.00474068708717823,0.875
0.00692552188411355,0.125
0.003991247154772282,0.96875
0.001217773649841547,0.21875
0.002411177381873131,0.9375
0.005148858763277531,0.1875
0.0033162960316985846,0.75
0.004065601155161858,0.6875
0.010573707520961761,0.5
0.006135932635515928,0.90625
0.00514677818864584,0.03125
0.0030840099789202213,0.96875
0.0019947332330048084,0.15625
0.0012292915489524603,0.875
0.0008447064319625497,0.28125
0.0024317987263202667,0.8125
0.0014271191321313381,0.8125
0.0011440537637099624,0.90625
0.0010241363197565079,0.84375
0.005882051773369312,0.90625
0.002704249694943428,0.09375
0.015443786978721619,0.9375
0.0029851682484149933,0.125
0.004102990962564945,0.96875
0.007336139678955078,0.09375
0.008711290545761585,0.875
0.004963024519383907,0.0625
0.0052451519295573235,0.90625
0.006711320485919714,0.0
0.009989898651838303,0.9375
0.007897693663835526,0.0
0.02996525913476944,0.84375
0.0007420857436954975,0.90625
0.0021038835402578115,0.5
0.0014026467688381672,0.8125
0.0027085738256573677,0.75
0.0019137323834002018,0.9375
0.0007766720373183489,0.0625
0.0029226928018033504,0.96875
0.004342219326645136,0.09375
0.0124881686642766,0.9375
0.0031664827838540077,0.59375
0.0040541780181229115,0.90625
0.007997910492122173,0.125
0.005369861144572496,0.96875
0.00556352362036705,0.0625
0.004288629628717899,0.9375
0.003826431930065155,0.09375
0.0016707110917195678,0.90625
0.0033855405636131763,0.375
0.009957033209502697,0.90625
0.0004852085839956999,0.90625
0.00268240412697196,0.375
0.005713964346796274,0.96875
0.006897881161421537,0.21875
0.002453284803777933,0.96875
0.00234427722170949,0.09375
0.0028548892587423325,0.9375
0.0033074563834816217,0.15625
0.0030934470705688,0.96875
0.002652888186275959,0.125
0.003836891148239374,0.84375
0.00538999866694212,0.40625
0.005440728738903999,0.5
0.00495139928534627,0.78125
0.00604384345933795,0.09375
0.01060066744685173,0.90625
0.0024712688755244017,0.5
0.0037454054690897465,0.90625
0.0030279960483312607,0.25
0.003489690599963069,0.9375
0.0038372897543013096,0.15625
0.010128754191100597,0.8125
0.011349483393132687,0.09375
0.0185979213565588,0.90625
0.013142360374331474,0.09375
0.005981379188597202,0.875
0.003938684239983559,0.1875
0.004758069291710854,0.9375
0.003741741646081209,0.1875
0.008005265146493912,0.78125
0.029292024672031403,0.09375
0.011928766965866089,0.8125
0.006038668565452099,0.0625
0.006602747831493616,0.875
0.004133804701268673,0.71875
0.0010882382048293948,0.78125
0.0064750853925943375,0.71875
0.005744161084294319,0.875
0.005204583518207073,0.40625
0.004960817750543356,0.90625
0.01353650726377964,0.4375
0.005286876577883959,0.90625
0.006395124830305576,0.15625
0.005450534634292126,0.9375
0.011174114421010017,0.375
0.007396966218948364,0.90625
0.00673820823431015,0.71875
0.0208556167781353,0.65625
0.004632832016795874,0.90625
0.012696553021669388,0.0625
0.01038761343806982,0.90625
0.005485286936163902,0.375
0.004823819734156132,0.625
0.0016824924387037754,0.6875
