Loss,Accuracy
Loss,Accuracy
42.3311767578125,0.75
1125.84765625,0.96875
108.27875518798828,0.9375
29.813812255859375,0.90625
8.660914421081543,1.0
14.642226219177246,0.09375
4.753174781799316,0.96875
4.228199005126953,0.8125
8.815286636352539,0.90625
9.644613265991211,0.03125
2.656362295150757,1.0
1.8807122707366943,0.9375
3.692207098007202,0.0625
3.2959938049316406,0.90625
5.222225666046143,0.0625
1.3433831930160522,0.96875
0.9074993133544922,0.8125
0.4990309178829193,0.90625
0.7769330143928528,0.6875
1.5485692024230957,0.96875
4.699695587158203,0.46875
4.143162727355957,0.90625
7.600634574890137,0.09375
2.1723623275756836,1.0
1.3680258989334106,0.6875
2.413696050643921,0.9375
1.4236598014831543,1.0
1.3469737768173218,0.9375
2.006356716156006,0.03125
1.9532055854797363,0.9375
4.256276607513428,0.09375
3.668043851852417,0.96875
7.408848762512207,0.0
1.3699311017990112,0.875
0.8285127282142639,0.53125
1.2191935777664185,0.96875
0.5010620355606079,0.5625
1.1730096340179443,0.9375
0.849990963935852,0.90625
1.8410158157348633,0.9375
2.8514060974121094,0.15625
1.8679226636886597,1.0
5.56770133972168,0.09375
1.6189095973968506,1.0
1.2918050289154053,0.9375
0.7181912064552307,0.90625
0.8051851987838745,0.4375
2.6682727336883545,0.90625
7.922540664672852,0.0
1.827671766281128,0.96875
4.5779242515563965,0.0
3.8780288696289062,0.84375
7.266177654266357,0.0
1.094069480895996,0.9375
1.971851110458374,0.75
1.9823973178863525,0.96875
5.387815475463867,0.0625
3.8260161876678467,0.9375
3.629991054534912,0.03125
2.783597707748413,0.96875
3.7584891319274902,0.0625
2.6819400787353516,0.9375
5.092177391052246,0.0625
1.0073477029800415,1.0
1.4760496616363525,0.75
2.0106019973754883,0.84375
2.5197935104370117,0.0625
1.645797848701477,0.96875
3.0063886642456055,0.09375
2.4267239570617676,1.0
5.251621246337891,0.09375
0.981598973274231,0.96875
0.7461510300636292,0.78125
0.8882232904434204,0.90625
2.008725643157959,0.03125
3.702531337738037,0.90625
9.08978271484375,0.03125
0.8876616954803467,0.96875
0.33579301834106445,0.90625
0.6935304999351501,1.0
1.1909540891647339,0.875
1.5905698537826538,0.96875
2.802262306213379,0.0625
1.6578927040100098,1.0
5.00047492980957,0.0625
3.105344295501709,0.9375
8.160538673400879,0.03125
1.0981454849243164,0.9375
1.8574777841567993,0.0625
2.218768358230591,0.90625
5.63145112991333,0.09375
1.367596983909607,0.9375
