length,score
479,-42.0
484,-37.0
658,-22.0
322,0.0
403,-40.0
417,0.0
685,0.0
747,0.0
754,-22.0
415,-21.0
668,-48.0
410,0.0
503,-12.0
569,-48.0
585,-22.0
417,0.0
328,0.0
418,0.0
422,0.0
571,0.0
318,-20.0
427,0.0
325,0.0
431,-13.0
495,-37.0
413,0.0
425,-54.0
407,-9.0
620,-47.0
419,0.0
320,0.0
317,0.0
570,-64.0
423,0.0
418,-20.0
751,0.0
487,0.0
492,-10.0
413,0.0
589,0.0
595,-53.0
637,-40.0
408,-13.0
422,0.0
507,-48.0
589,-48.0
502,0.0
688,0.0
419,0.0
503,-13.0
588,0.0
512,0.0
340,0.0
496,0.0
515,0.0
494,0.0
355,0.0
425,0.0
440,-45.0
402,0.0
490,0.0
427,0.0
651,-41.0
431,0.0
494,0.0
575,-8.0
353,-7.0
1200,-102.0
322,0.0
392,-24.0
233,0.0
635,-242.0
3406,-200.0
2288,-260.0
1626,-234.0
324,-4.0
667,-48.0
910,-46.0
334,-33.0
1631,-107.0
1249,0.0
2618,-351.0
508,-96.0
848,-343.0
2780,0.0
476,-28.0
331,0.0
332,-9.0
746,0.0
4285,-328.0
1657,0.0
2808,-232.0
1382,-200.0
478,0.0
2717,-254.0
504,0.0
254,0.0
4036,-600.0
494,-19.0
414,-11.0
596,0.0
2448,-100.0
2333,-1288.0
2531,-200.0
324,-9.0
431,-5.0
2975,-480.0
1618,0.0
678,-50.0
540,0.0
2097,-1125.0
3274,-200.0
325,0.0
585,-70.0
320,0.0
1531,-100.0
921,0.0
927,-96.0
3103,-308.0
2678,-100.0
496,0.0
443,-48.0
1784,-325.0
1602,-100.0
1062,-100.0
1558,-226.0
1713,-126.0
830,-74.0
3071,0.0
427,-20.0
1944,-100.0
412,0.0
705,-90.0
1098,-26.0
842,-22.0
1814,-100.0
1698,-100.0
577,-64.0
319,-27.0
1588,-224.0
267,0.0
1278,0.0
2166,-275.0
2725,-100.0
323,0.0
351,0.0
494,-46.0
5990,-100.0
2054,-200.0
631,-44.0
417,0.0
403,-17.0
358,-48.0
2270,-444.0
2424,-100.0
1595,-200.0
414,0.0
415,0.0
3834,-100.0
426,0.0
332,0.0
421,0.0
338,0.0
2567,-320.0
579,0.0
919,-100.0
1119,-65.0
328,0.0
233,0.0
3904,-100.0
922,-124.0
358,0.0
328,0.0
1933,-428.0
754,0.0
321,0.0
2185,-100.0
1322,-124.0
1631,0.0
740,-120.0
331,0.0
497,-35.0
335,-1.0
1409,-228.0
1613,-100.0
589,0.0
507,0.0
330,0.0
590,-22.0
488,-43.0
325,-19.0
414,0.0
617,-32.0
521,-13.0
427,0.0
658,0.0
1406,-100.0
613,-100.0
497,-22.0
505,0.0
494,0.0
502,0.0
680,-24.0
1024,0.0
335,-17.0
405,0.0
372,0.0
883,-100.0
745,-67.0
410,0.0
322,-27.0
1015,-110.0
341,0.0
1790,-241.0
317,-37.0
1461,-224.0
599,-100.0
472,0.0
1451,-100.0
594,-22.0
2500,-100.0
328,-9.0
3738,-424.0
413,0.0
571,-110.0
859,-100.0
674,-126.0
677,-39.0
220,0.0
496,-17.0
646,0.0
1074,0.0
487,0.0
998,-184.0
754,-11.0
348,-16.0
318,0.0
766,-100.0
323,-5.0
1168,-24.0
319,-24.0
323,0.0
325,0.0
837,0.0
340,0.0
408,0.0
416,0.0
657,0.0
323,-36.0
422,0.0
408,0.0
425,0.0
681,-61.0
813,-250.0
2564,-226.0
601,-24.0
344,0.0
331,-21.0
763,-200.0
596,-33.0
489,-26.0
412,0.0
454,-26.0
763,-101.0
664,-22.0
678,0.0
24084,-1262.0
2352,-100.0
1999,0.0
677,-100.0
759,-52.0
1148,-146.0
1821,-100.0
415,0.0
586,-65.0
2237,-161.0
750,-42.0
405,-50.0
948,-124.0
1757,-100.0
586,-6.0
838,0.0
584,-18.0
618,0.0
919,-100.0
1014,0.0
272,0.0
677,-60.0
762,-21.0
477,0.0
1034,-17.0
338,0.0
704,-100.0
329,0.0
3338,-100.0
2363,-868.0
1775,-505.0
1070,-130.0
589,-40.0
512,-20.0
1009,-66.0
583,-113.0
328,0.0
326,-4.0
755,-29.0
1414,-124.0
564,0.0
410,-1.0
554,0.0
1013,-236.0
3896,-200.0
1160,-119.0
842,-39.0
1208,-200.0
400,-46.0
1370,-419.0
334,0.0
452,-24.0
384,0.0
654,-28.0
351,0.0
497,0.0
3272,-142.0
663,-100.0
655,0.0
1798,-100.0
627,-32.0
996,-50.0
581,-100.0
576,-90.0
928,-121.0
490,-21.0
1441,0.0
290,0.0
2318,-100.0
1129,-200.0
745,0.0
429,0.0
581,0.0
1973,-698.0
1292,-436.0
498,-100.0
327,0.0
1856,0.0
744,-50.0
404,-10.0
340,0.0
676,-19.0
665,0.0
1738,-126.0
970,0.0
504,0.0
329,0.0
406,0.0
508,0.0
