Loss,Accuracy
Loss,Accuracy
0.005458864849060774,0.90625
0.08182758837938309,0.84375
0.016381485387682915,0.375
0.013925980776548386,0.875
0.014527762308716774,0.71875
0.016725482419133186,0.8125
0.01455790363252163,0.6875
0.0034410450607538223,0.875
0.009082436561584473,0.75
0.005707484669983387,0.78125
0.014980196952819824,0.6875
0.0017941183177754283,0.9375
0.0029230662621557713,0.84375
0.002790276426821947,0.78125
0.011457666754722595,0.71875
0.012973468750715256,0.75
0.01622696965932846,0.875
0.005912167951464653,0.84375
0.01765459030866623,0.90625
0.01198584958910942,0.375
0.022725388407707214,0.96875
0.0166609063744545,0.25
0.013566901907324791,0.9375
0.01378528494387865,0.53125
0.011291615664958954,0.59375
0.011328439228236675,0.9375
0.007895730435848236,0.34375
0.02027544192969799,0.90625
0.007768853567540646,0.84375
0.0185520239174366,0.875
0.026769716292619705,0.21875
0.019965127110481262,0.90625
0.019439291208982468,0.1875
0.012308930978178978,0.96875
0.013507461175322533,0.28125
0.008266434073448181,0.8125
0.014339877292513847,0.90625
0.005255406256765127,0.6875
0.009206599555909634,0.875
0.008135547861456871,0.8125
0.033395543694496155,0.8125
0.007895279675722122,0.90625
0.004740484990179539,0.90625
0.005457747727632523,0.875
0.013024237006902695,0.3125
0.014651082456111908,0.8125
0.009136345237493515,0.25
0.025171689689159393,0.875
0.01836141012609005,0.09375
0.005155323073267937,0.90625
0.004279937129467726,0.8125
0.010398268699645996,0.625
0.0020072581246495247,0.84375
0.00504956254735589,0.625
0.010626733303070068,0.78125
0.007456501014530659,0.71875
0.004031946882605553,0.625
0.003679501125589013,0.96875
0.0056931874714791775,0.71875
0.003949794918298721,0.90625
0.007605062332004309,0.71875
0.012254382483661175,0.8125
0.006446824409067631,0.875
0.005315616726875305,0.65625
0.0054919058457016945,0.9375
0.013680549338459969,0.1875
0.020936593413352966,0.90625
0.01145067811012268,0.25
0.00791141577064991,0.875
0.005514583550393581,0.21875
0.02720968797802925,0.875
0.017157720401883125,0.21875
0.0049416255205869675,0.90625
0.0063674720004200935,0.84375
0.0050983913242816925,0.8125
0.005633877590298653,0.84375
0.0070779589004814625,0.375
0.010298947803676128,0.9375
0.009152225218713284,0.1875
0.010557882487773895,0.875
0.008772091940045357,0.4375
0.012306753545999527,0.9375
0.007521564140915871,0.59375
0.0024871015921235085,0.96875
0.007548883091658354,0.65625
0.004730629734694958,0.96875
0.005652831867337227,0.46875
0.003780870232731104,0.78125
0.006069432478398085,0.78125
0.005731808952987194,0.78125
0.00822360347956419,0.78125
0.0053644641302526,0.9375
0.009595263749361038,0.25
0.012782653793692589,1.0
0.018497399985790253,0.25
0.008526165038347244,0.84375
0.007801495958119631,0.40625
0.004445420578122139,0.875
0.0041033923625946045,0.625
0.004980580881237984,0.8125
0.00864917691797018,0.75
0.008645754307508469,0.875
0.003150549018755555,0.6875
0.016265729442238808,0.78125
0.023445339873433113,0.78125
0.012553879991173744,0.84375
0.0027851718477904797,0.9375
0.003685588017106056,0.9375
0.004043093882501125,0.78125
