Loss,Accuracy
Loss,Accuracy
0.0045832619071006775,0.46875
0.00815858319401741,0.09375
0.001135429716669023,0.90625
0.0014602351002395153,0.5
0.00011958922550547868,0.5625
0.0006935562705621123,0.625
0.0037067215889692307,0.5
0.0003287131548859179,0.53125
0.004472167231142521,0.9375
0.003469493705779314,0.15625
0.7805001139640808,0.875
0.011266128160059452,0.15625
0.0035638343542814255,0.09375
0.0018246050458401442,0.875
0.0024965512566268444,0.53125
0.00017856320482678711,0.875
0.0036173600237816572,0.78125
0.0033748256973922253,0.4375
0.0020659761503338814,0.40625
0.0019377149874344468,0.875
0.0012744870036840439,0.46875
0.00012208193948026747,0.96875
0.0006936959107406437,0.75
0.00048354925820603967,1.0
0.00042808635043911636,0.125
0.0002762798685580492,0.9375
0.0022646381985396147,0.40625
0.00018000139971263707,0.40625
0.0019136447226628661,0.96875
0.0019137292401865125,0.0625
0.0012438504491001368,0.8125
0.001254500588402152,0.0625
0.0007381868781521916,0.96875
0.0006345909787341952,0.03125
0.0030640691984444857,1.0
0.0010325417388230562,0.09375
0.001004096819087863,0.875
0.00029873638413846493,0.09375
0.0031587560661137104,0.9375
0.004034773912280798,0.09375
0.00202644569799304,0.875
0.002198917558416724,0.0625
0.001317130634561181,0.90625
0.00013488128024619073,1.0
0.002343114698305726,0.125
0.00019112820154987276,0.90625
0.0002788346610032022,0.375
0.001780311344191432,0.90625
0.004111576359719038,0.125
0.0020613675005733967,0.90625
0.0023598484694957733,0.0625
0.00816649291664362,0.96875
0.005488662980496883,0.125
0.0015881885774433613,0.96875
0.000916346616577357,0.0625
0.002391333458945155,0.90625
0.00039688165998086333,0.5
0.0002965845924336463,0.90625
0.0032387631945312023,0.46875
0.00040223103133030236,0.34375
0.00031340637360699475,0.90625
0.00043022757745347917,0.6875
0.00020668850629590452,0.5
0.00027052866062149405,0.9375
0.0038707696367055178,0.96875
0.002928333356976509,0.0625
0.00047719289432279766,0.96875
0.0033002987038344145,0.09375
0.001505059190094471,0.40625
0.002488252241164446,0.96875
0.716917097568512,0.1875
0.023260323330760002,0.0625
0.0027469536289572716,0.15625
0.0004153586341999471,0.53125
0.0017315202858299017,0.375
0.00035952357575297356,0.59375
0.0003786791057791561,0.875
0.0034692101180553436,0.96875
0.0003219331556465477,0.4375
0.0013067246181890368,0.875
0.00040370028000324965,0.9375
0.0018370900070294738,0.9375
0.0016168303554877639,0.96875
0.0017791957361623645,0.9375
0.00012172408605692908,0.875
0.00010812489199452102,0.96875
0.00013872717681806535,0.875
0.0003613370063249022,0.875
0.0019943597726523876,0.90625
0.0037858658470213413,0.96875
0.0006785090081393719,0.0625
0.00226693251170218,0.90625
0.004974309355020523,0.15625
0.0017494282219558954,0.5
0.0032470934092998505,0.40625
0.0027745310217142105,0.28125
0.0004895977326668799,0.875
